"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426"
"295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.881298326935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.837604074307,0,0,0,137.609261892898,125.915060132494,117.699755474279,130.851666020563,117.207918880075,126.949777222688,0,0,127.456032356165,0,127.448121847095,0,0,0,0,119.47744744384,0,114.648353726022,118.771717112509,113.029996436809,116.187177004999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.841104780512,121.352855759424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.177209818694,118.229080572899,120.088284648776,87.7393042890461,106.878108399798,0,0,0,0,0,0,0,0,0,0,0,0,0,103.033428223684,161.018512176576,0,0,0,0,0,0,0,0,0,144.811030626302,134.024659567704,0,132.207212326799,116.149957754838,0,114.135180178315,106.316621231805,0,0,139.954218659237,0,0,0,124.815159921774,126.078674403034,112.911449860086,119.229320259516,125.087248342648,107.698424101008,0,0,0,106.444186056722,127.382114330712,100.57310399707,97.3932930207991,153.113837055889,158.56926618254,82.9603943841346,89.4279998053715,83.4255636743428,95.4583971032733,89.2049018943026,71.3509180296841,110.936184515139,70.0908758392798,0,35.0301344005548,46.104514720003,51.9408364211814,83.9630238036363,56.0378869209493,73.2715527250701,33.1577367760572,0,0,43.3893426098833,36.5017733608291,62.1050538268568,75.6071319994514,147.589526484273,90.5497630786249,118.892663066688,93.8574984866566,142.944049462515,0,102.624718017611,136.197910919489,102.692918866521,100.539443920764,95.3710112601878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.014832663549,120.405286374683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.089505934026,0,0,123.996293639073,121.966622359358,128.417504537654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.244111548425,0,0,0,0,78.932607357579,31.3938179909844,0,0,0,0,0,0,0,96.2301875220698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.556448279042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.786287468417,144.10453361436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.907533081815,110.43816058093,0,0,0,119.679984179569,109.999825219974,117.416242306422,116.874474381185,110.461758330665,134.418136654262,118.222154122378,126.921973416924,122.2436373942,0,133.825998351885,0,0,0,117.698521234484,114.664751495361,109.666129220416,106.599943680918,121.224736644486,110.702159933108,118.024059964743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.085870221986,124.231896377111,0,0,0,0,0,0,0,95.9274226080184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.9790813977861,72.3327605254889,86.0747540912467,0,0,0,0,0,0,0,0,0,0,0,0,0,98.1261674164718,154.402510312192,0,0,0,0,130.749259058138,0,0,0,146.288830004558,140.02027509591,131.205941807,0,137.140120253784,121.215470243218,0,117.596827421338,98.4135888810704,157.846306168488,0,130.162709055768,135.197041607722,0,0,117.186682852114,118.259216085313,0,109.206790201109,117.331637851117,97.7424308755977,107.846596325836,86.4429142786761,84.1822443807282,109.834194765481,151.006817931749,117.386683668491,98.1302122107587,157.643340069789,0,0,57.586216018207,70.9466066347836,126.615335072204,89.3446534489049,83.7288031880427,0,41.9810970062504,74.3320151131919,66.6209892077746,0,0,81.6295764741689,53.732132863039,61.8932506407341,34.9564765093915,38.0190813413765,0,33.6759976276451,44.7394221321513,52.966135220952,0,0,0,0,0,0,0,0,127.223128145812,89.4092685074421,79.3092038631197,83.115406647843,120.420261057061,0,0,0,0,0,0,0,0,82.2524186430631,0,0,0,0,0,0,0,126.915808139605,116.129211434769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.459770292667,134.581656619207,0,135.813242639903,123.947610495012,124.71078583787,0,134.471824417958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.2103293354189,0,0,0,0,0,0,0,0,0,102.658819927145,82.2585897990761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.108641735461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.495595365017,142.532333103582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.276944834538,0,96.3215347837172,107.358999799951,0,0,0,117.701948827226,107.173490777043,111.416004713537,113.679963710592,106.023165048507,126.473836763252,116.968857933279,124.440012460671,117.062939398632,0,126.235510276068,0,0,0,115.81250237667,109.925127373188,107.025111452427,102.653850779,115.093128935302,105.170381972532,111.672911674591,0,125.758189390319,0,0,0,0,0,0,0,0,123.694473679177,0,0,0,0,0,0,0,0,0,125.172741155634,128.178702302813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.706132780268,117.987237246987,0,0,0,0,0,0,0,92.3255033778061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.050019599031,116.706535973899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.2972315286957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.4948912862539,144.787122841074,0,157.602679825338,0,0,127.947013735123,0,140.834301331102,147.641309269233,143.188684061096,127.235462147888,126.644679204107,0,133.965297243961,121.064381623969,0,121.273409536974,90.5471185172383,146.989918668595,0,0,140.896529235705,0,0,0,125.400795768549,0,0,112.939316394954,0,102.874936431758,84.9601591367458,88.9884887572438,115.673205217782,145.465439501272,121.087166414616,100.285554030188,161.218290900134,175.365210998997,0,44.4513175832537,37.5578022727069,124.469670536326,69.8318163849805,52.1351432951832,0,48.12556512504,0,77.9896298675732,0,0,98.3636437699654,78.7944425645488,83.382921207041,0,43.3893426098833,0,0,35.9463532049378,34.981552438246,0,0,0,0,0,0,0,0,133.155677248829,75.534686110619,66.6262718622313,66.3139591764538,122.240932991436,0,0,0,0,0,0,0,0,78.2885100772739,0,0,0,0,0,0,0,136.965981618461,128.161328121808,0,0,0,0,0,0,159.232854246479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.613215285872,137.489555487089,0,137.449477822643,133.285168860367,134.472588093041,139.913650350506,139.848403505498,0,0,0,0,0,0,0,0,0,0,133.173561413937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.26104109603,72.7557270973417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.400134429944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.321016890941,125.854800800911,0,0,0,137.198305319746,127.034000064484,113.008058893751,131.743036213041,118.238725175221,115.9932038737,0,0,126.669014322408,0,117.582620041717,0,0,0,0,119.479514638044,0,115.676511307794,112.941440678088,109.731069050401,111.800078852663,0,114.957365165936,123.002959012309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.477853766113,115.928713780568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.016218665476,119.16919364785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.875303023687,0,110.783440132951,0,0,0,0,0,0,0,0,0,0,0,142.845944948107,0,144.403983887331,128.701127873792,0,125.723267208829,111.928505061474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.7934487203075,119.722665186848,105.897083417929,110.901951351595,110.691315982021,149.169580313935,158.630679653884,110.297439524564,0,85.2983520563591,113.178137499981,99.5529277335464,78.3243487997033,116.259184450683,0,0,0,77.5521795507709,35.7613414526631,0,0,0,0,36.5017733608291,0,0,0,38.7468627186058,74.4193255211507,148.983898603058,57.6296707769245,106.291104777203,80.4882814667226,145.214899426331,154.691505384576,124.548144582456,0,0,0,97.5023703555357,0,0,0,0,169.691245611217,125.174808821168,0,0,188.192224286968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.737869372487,169.758136794456,0,0,186.475241119222,158.650988414645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.744480753042,164.254574459478,0,139.628752286852,0,0,39.6310009347685,33.0961434747004,0,161.42900416164,148.766926661833,161.952276278879,0,0,0,111.937315420518,69.3320796248919,0,0,0,103.244978497208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.9681688913588,57.199075852721,118.919819350179,77.1445615612479,97.05041542741,0,120.241886313153,110.551750189814,124.658931192783,0,124.393160157081,130.266975261928
"299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.339422056053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.455035685943,152.560265043888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.515121425141,0,0,96.4247044950216,117.03155180556,0,0,0,130.729176831784,118.729019453755,109.130129164677,123.491511175569,109.736065677845,116.435750989272,128.94960259283,136.951877724523,120.117134429736,0,117.893633807356,0,0,0,0,112.252813392597,115.223340269161,107.31373632871,110.176111838773,104.880797269323,108.13027830476,132.759172581745,115.897752765535,125.422463154889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.252076461716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.533912542564,113.367131332078,0,0,0,0,0,0,0,100.214044422395,95.977193259932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.326339852707,117.615102036857,0,134.648429143024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.130268918656,0,92.5692621280291,0,0,0,0,0,124.211154324018,0,0,0,0,0,121.268765009031,0,130.795396830224,112.041654196998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.215495981091,90.0974938253233,87.301275852515,102.894160088152,121.72190872545,117.15076664031,92.6098452141244,156.508683984652,163.895073769011,111.339573217682,0,48.4020017436737,110.664552977448,70.4053440019031,37.2915071238663,98.0769808634499,0,0,0,78.1306531436064,54.0534093562617,0,0,0,0,0,0,0,38.7468627186058,0,42.156639468517,140.081318087281,62.4788044390059,98.1711864621299,88.6006916770481,149.226239570929,149.652903014836,110.811514714165,0,0,0,78.693765855677,0,0,115.361771630068,106.592476118834,163.729186344379,124.853135047083,126.322640230692,87.0882628881265,189.854134681196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.449340466844,172.231512268738,0,0,186.940891693108,160.069992009368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.942490280801,160.551270575583,0,125.597942831388,0,0,38.2482602607427,59.0626579766661,0,161.978018385295,147.07710337712,163.086002699974,0,0,167.256628845358,105.576647123139,65.1272088288689,0,0,0,101.242379907196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.6425649427983,57.8231847448291,129.37401344107,76.5531455681157,94.0752954741564,0,118.383349052241,107.28705366346,129.467125383853,0,131.550536077353,122.40932922823
"300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.80322577666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.331499067187,0,106.545694147206,103.793174287914,128.49796995538,109.407555254885,120.812956531999,0,143.537201872378,131.062778423443,113.217693358999,134.957800785437,119.375304085652,116.709982886087,141.65464919254,148.226125585666,127.886661881638,128.336423456956,117.927094462018,0,0,0,0,120.736908145293,126.790923265182,117.340301512771,113.007351292832,110.622271755899,112.947048108558,127.317620297241,115.650863561611,122.007152415624,119.498617015035,0,130.08305485141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.71072380367,115.982738688516,0,0,0,0,0,0,0,112.234040780732,99.1231972868671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.909686275028,120.503410772471,0,141.369730315723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.1194981306564,0,100.015057536859,98.4863206324733,0,0,49.4558873013621,59.1680652637643,37.4347623475609,44.7022950510919,0,0,0,75.1233612671775,68.2269331328799,0,0,0,0,0,0,0,74.4193255211507,42.156639468517,0,83.6461458171993,68.2349558462091,76.259317808611,96.1681218564325,113.715825150452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.794527594984,125.917455095696,0,0,0,0,43.1774898630008,66.5361316672943,0,0,0,169.02242338386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.2889275146935,65.0688619385699,108.731538756603,80.3612462358246,94.8100178486311,0,120.646034250507,111.580580804732,133.68067266276,0,124.779521928659,116.467919521285
"301",0,0,0,0,0,0,0,0,0,0,0,0,0,178.925076549358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.1463152497279,0,0,96.0651925003643,94.0475980111885,0,0,0,120.74167431115,0,0,115.519717562587,0,0,0,0,112.621977323497,0,0,0,0,0,0,0,122.888092260028,128.479594039071,128.929708723336,102.475819214847,109.035898578077,106.729253799637,102.102272352425,0,92.2534171525375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.1822208121328,0,0,0,0,112.554359161908,0,0,0,0,0,0,0,0,0,107.390845174101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.339247552025,85.3142938944732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.594391290025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.015415447091,101.980250832278,93.5225452477996,115.300050052935,57.2080246042124,98.7494795713603,0,61.3307930001357,22.4882773122625,59.8455017867397,0,0,79.9159243945744,0,117.565394696073,42.1434857598601,0,0,132.814984850918,87.0017205139865,95.005797631677,0,0,0,0,147.589526484273,0,0,148.983898603058,140.081318087281,83.6461458171993,0,77.9749752885632,39.5024503523499,60.1718853507965,47.1021076117909,29.1476760882803,57.3338089774949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.553369855756,31.3487922453204,47.3534517649177,0,0,0,86.1004837235284,119.754675755259,0,0,0,0,0,0,0,100.398203215497,84.8169827264726,0,114.743287493471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.3910900147218,49.7903911002004,53.8344452069502,76.5231668957825,106.915866563762,0,134.559790798262,140.939789710703,141.770323952039,0,67.4760233940283,63.3194640915362
"302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.8412499643514,102.005984301707,0,0,0,116.413055988396,0,0,112.671652731792,0,0,0,0,110.443623630646,0,0,0,0,0,0,0,113.849592782151,117.164792353099,119.559871997964,110.782989569136,106.994729932759,108.582748264935,105.431210740761,0,110.459356510127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.195162666213,117.410066801901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.398705142842,107.365147670186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.684859410694,0,103.085114048538,0,73.9008459391512,123.820143898039,0,130.752147092793,129.595549875512,49.3067187817175,0,0,115.789234370021,0,95.2939786400198,68.0369764722812,0,0,92.6857169766859,59.2218383250793,35.1719618711684,0,0,0,0,90.5497630786249,0,0,57.6296707769245,62.4788044390059,68.2349558462091,77.9749752885632,0,33.5531830645048,29.8759654852424,51.821376942717,54.9238933156026,57.127000853384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.6476144008307,127.456165697886,70.820676682015,0,0,0,32.1169454460061,65.7874502235819,0,0,0,0,0,0,0,116.349076307184,88.9904640155598,0,93.0784391551063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.5614482078472,52.1286588649262,68.7851597203604,71.6117279857164,89.1003687285248,0,115.638503705012,110.114494202358,125.74879446782,0,88.518931313621,80.5956363143561
"303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.1215694096507,121.009451915263,0,100.23914288983,101.697613326144,0,0,0,121.632703517448,0,0,117.183925158043,0,0,0,0,113.943191644616,0,0,0,0,0,0,0,119.656778737698,123.974222778235,126.579816415691,110.800419451464,110.688258926695,110.920016381482,107.181090743942,0,105.778441414286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.638565084975,124.303758031628,0,0,0,0,0,0,0,0,114.080713584653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.582445631898,102.065083980863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.537196931294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.108959660987,111.619927988449,104.588341577469,119.458431351032,70.0043960875075,117.23543818226,0,111.848545183765,82.0563521440414,51.8661568640818,0,0,105.670082522574,0,108.17071836388,49.2570278099625,0,0,112.823082560505,67.5148252855018,54.609246690919,0,0,0,0,118.892663066688,0,0,106.291104777203,98.1711864621299,76.259317808611,39.5024503523499,33.5531830645048,0,33.4630682904763,46.290286806849,37.9521315586402,57.4824502163541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.3053281716112,97.8175195059136,59.6719340909281,0,0,0,48.1596366181387,88.670526616821,0,0,0,0,0,0,0,112.414411297844,93.6131113103379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.6991571128482,53.3635581895543,62.2487212586238,73.0989816073906,0,97.1819818798892,132.409133758473,126.881086847725,0,0,80.02148256134,71.589905124278
"304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.7227190501103,0,0,0,117.442467404849,0,0,112.827431499591,0,0,0,0,109.458369783566,0,0,0,0,0,0,0,0,0,0,106.580048273666,106.05315089502,106.795892214212,103.221216784935,0,103.207046890114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.767889458128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.573197703197,100.896866216623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.84711218516,0,160.546730152075,165.287922521223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.285195592932,118.496011422813,114.786204156785,131.337177770324,70.3800211087419,136.265875387228,0,110.411644464073,98.6394210455066,28.2381145146304,0,0,128.761052842878,0,122.28646491698,94.0856580267566,0,0,79.6695840076158,41.9045654194397,27.5134508550807,0,0,0,0,93.8574984866566,0,0,80.4882814667226,88.6006916770481,96.1681218564325,60.1718853507965,29.8759654852424,33.4630682904763,0,25.891935438954,30.5908331994607,42.6694144845567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.6205275253823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.5359398356034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.1578865185589,90.6244205078179,46.8632001585097,0,0,0,60.8621950642515,52.443915684507,0,0,0,0,0,0,0,133.395203038625,101.326641733249,0,0,0,0,119.666830819113,0,0,0,0,0,0,0,0,0,125.99734474819,0,0,0,0,0,0,52.2557891225869,45.9419072045827,54.6368117220201,62.5683030856249,0,85.8518632873084,0,0,0,0,84.0776271569364,63.9119666212206
